Lið,Nafn,Tímabil,Leikir,Mörk,%,Víti,V%,FiV,Sto,Sk.F,P%,S7m,TB,Sto/TB,Sk.F/TB,Frk,Stl,Blk,Stp,Gul,2m,Rau,Eink
Stjarnan,Rakel Dögg Bragadóttir,2018/19,11,2.4,37.1,0,0,0.1,3.1,3.9,79.1,0.5,1.6,1.89,2.39,0.2,0.5,0.3,3.5,0,0.5,0,6.3
Stjarnan,Rakel Dögg Bragadóttir,2017/18,3,4.7,48.3,2.7,88.9,0,2.3,3.3,70,0.7,1.3,1.75,2.5,0,1.7,1.3,2,0.3,0.7,0,7
Haukar,Rakel Oddný Guðmundsdóttir,2023/24,24,1.5,62.1,0,100,0.3,0.1,0.1,100,0,0.6,0.14,0.14,0.4,0.5,0,0.7,0,0,0,5.6
Haukar,Rakel Oddný Guðmundsdóttir,2022/23,28,1.8,53.1,0,0,0.1,0.1,0.2,57.1,0.1,0.3,0.44,0.78,0.3,0.3,0,0.4,0,0.1,0,5.5
Haukar,Rakel Oddný Guðmundsdóttir,2021/22,22,0.9,55.9,0,100,0,0,0.1,33.3,0,0.1,0.33,1,0.1,0.1,0,0.2,0,0,0,5.3
Haukar,Rakel Oddný Guðmundsdóttir,2020/21,16,0.7,40.7,0,0,0,0.3,0.4,80,0.1,0.5,0.5,0.63,0,0.1,0.1,0.3,0,0.1,0,5.1
Haukar,Rakel Oddný Guðmundsdóttir,2019/20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.6
KA/Thor,Rakel Sara Elvarsdóttir,2023/24,9,2.8,59.5,0,0,0.1,0.2,0.4,50,0,0.8,0.29,0.57,0.4,0.3,0,0.6,0,0.2,0,5.8
KA/Thor,Rakel Sara Elvarsdóttir,2021/22,27,4.4,63.8,0,0,0.2,0.2,0.3,62.5,0.1,0.6,0.29,0.47,0.6,0.7,0,0.7,0.1,0.3,0,6.3
KA/Thor,Rakel Sara Elvarsdóttir,2020/21,19,3.9,70.1,0,0,0.4,0.1,0.1,100,0.1,0.3,0.17,0.17,0.7,0.8,0,0.8,0.1,0.4,0,6.4
KA/Thor,Rakel Sara Elvarsdóttir,2019/20,18,2.7,51.1,0,0,0.4,0.1,0.2,50,0,0.6,0.09,0.18,0.2,0.3,0,1,0,0.3,0,5.7
KA/Thor,Rakel Sara Elvarsdóttir,2018/19,20,1.3,52,0,0,0.2,0,0,0,0.1,0.6,0,0,0.2,0.3,0,0.5,0,0.1,0,5.3
Selfoss,Roberta Stropé,2022/23,13,6.8,55.3,0,0,0.6,1.5,2.7,55.9,0.1,3.4,0.43,0.77,0.2,0.9,1.2,3.4,0.5,1.3,0.3,6.9
Afturelding,Roberta Ivanauskaite,2019/20,14,4.6,50.4,0,0,1.3,0.6,1,60,0.3,1.6,0.41,0.68,0.6,0.3,1.2,4,0.4,1.1,0.2,6.4
Haukar,Rósa Kristín Kemp,2023/24,26,0,33.3,0,0,0,0,0,0,0,0,1,1,0,0,0,0.2,0,0,0,5
Haukar,Rósa Kristín Kemp,2022/23,28,0.1,40,0,0,0,0.1,0.1,100,0,0,0,0,0,0,0,0,0,0,0,5
Haukar,Rósa Kristín Kemp,2021/22,15,0.1,100,0,0,0,0.1,0.1,100,0,0,0,0,0,0,0,0.1,0,0.1,0,5
Haukar,Rósa Kristín Kemp,2020/21,7,0.1,100,0.1,100,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,5
Haukar,Rósa Kristín Kemp,2019/20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
KA/Thor,Rut Jónsdóttir,2022/23,15,5.5,66.4,2,78.9,0.5,4.3,7.2,59.6,0.7,2.4,1.81,3.03,0.7,1.1,0,1.8,0,0.2,0,8.1
KA/Thor,Rut Jónsdóttir,2021/22,24,5.8,67.6,1.3,81.1,0.9,3.5,5.4,64.3,1.2,2.2,1.57,2.43,0.4,0.5,0.3,2.5,0,0.2,0,7.9
KA/Thor,Rut Jónsdóttir,2020/21,19,5.8,70.5,2.1,78.4,0.8,3.7,4.9,76.1,1.5,1,3.68,4.84,0.3,0.7,0.2,2.8,0.1,0.1,0,8.2
Grotta,Rut Bernódusdóttir,2017/18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8
Valur,Sandra Erlingsdóttir,2019/20,12,4.9,62.8,3.1,74,1.6,3,5.3,57.1,1.3,3.2,0.95,1.66,0.4,0.3,0.1,2,0.1,0.2,0,7.5
Valur,Sandra Erlingsdóttir,2018/19,26,4,70.9,2.6,83.8,0.8,1.9,2.9,65.8,0.3,2.2,0.88,1.33,0.2,0.2,0,0.2,0.1,0.1,0,6.7
IBV,Sandra Erlingsdóttir,2017/18,7,6.3,73.3,4,90.3,1.1,2.7,3.4,79.2,0.3,2.1,1.27,1.6,0.4,0.6,0,3.4,0.4,0.1,0,8
IBV,Sandra Dís Sigurðardóttir,2023/24,3,0.3,25,0,0,0,0,0,0,0,0.3,0,0,0,0.3,0,1.7,0,0,0,5.1
IBV,Sandra Dís Sigurðardóttir,2020/21,3,0.3,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,5
IBV,Sandra Dís Sigurðardóttir,2019/20,11,2.8,45.6,0,0,0.2,0.4,0.4,100,0,1.1,0.33,0.33,0.5,0.4,0.3,2.9,0.4,0.3,0,5.8
IBV,Sandra Dís Sigurðardóttir,2018/19,23,1.8,40.2,0,0,0.3,1,1.6,62.9,0.1,1.8,0.54,0.85,0.3,0.3,0.3,3.4,0,0.3,0,5.7
IBV,Sandra Dís Sigurðardóttir,2017/18,8,1.6,43.3,0.1,100,0.3,1.1,1.6,69.2,0,1.5,0.75,1.08,0,0.1,0.3,1.6,0.5,0.3,0,5.6
Haukar,Sara Odden,2023/24,29,2.8,38.1,0,0,0,2.1,3.2,65.6,0.4,2,1.07,1.63,0.3,0.4,1.6,3.1,0.1,0.4,0,6.2
Haukar,Sara Odden,2022/23,18,1.8,29.4,0,0,0,1.7,2.7,62.5,0.7,1.4,1.2,1.92,0.1,0.3,1.1,2.8,0,0.2,0,5.8
Haukar,Sara Odden,2021/22,21,5.7,49.4,0,0,0.2,2.5,3.9,63.4,0.9,2.5,0.98,1.55,0.4,0.9,1,3.3,0.1,0.2,0,7.2
Stjarnan,Sara Jovisic,2021/22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Haukar,Sara Odden,2020/21,16,5.4,45.3,0,0,0.3,1.7,2.5,69.2,0.1,2.3,0.73,1.05,0.3,0.8,1.2,2.1,0.1,0.4,0,6.6
Afturelding,Sara Kristjánsdóttir,2019/20,5,0.4,25,0,0,0,0.8,1,80,0,1.2,0.67,0.83,0,0,0,0.8,0,0.2,0,5
Haukar,Sara Odden,2019/20,17,3.7,37.5,0,0,0.5,1.4,2.2,63.9,0.1,1.2,1.1,1.71,0.3,0.5,0.7,3.8,0,0.5,0,6.2
IBV,Sara Dröfn  Ríkharðsdóttir,2023/24,20,1.8,69.2,0.1,100,0.1,0.1,0.2,50,0,0.4,0.14,0.29,0.4,0.5,0,0.4,0,0.2,0,5.6
IBV,Sara Dröfn  Ríkharðsdóttir,2022/23,29,1.2,59.6,0,0,0.2,0.1,0.1,100,0,0.4,0.17,0.17,0.7,0.5,0,0.3,0,0.3,0,5.4
IBV,Sara Dröfn  Ríkharðsdóttir,2021/22,22,0.1,23.1,0,0,0,0.1,0.1,66.7,0,0.2,0.4,0.6,0.1,0,0,0.1,0,0,0,5
IR,Sara Dögg Hjaltadóttir,2023/24,17,4.8,50.6,1.4,80,0.2,3.6,5.4,66.7,1.3,2.5,1.48,2.21,0.5,0.7,0.1,3.7,0.1,0.1,0,7.4
Valur,Sara Dögg Hjaltadóttir,2022/23,27,1.7,55.4,0.2,66.7,0.3,1.6,2.5,65.2,0.3,0.7,2.15,3.3,0.1,0.1,0,2.2,0,0.1,0,6.1
Haukar,Sara Katrín Gunnarsdóttir,2023/24,29,2.4,61.2,0.3,61.5,0.7,1.3,2,64.4,0.3,1.9,0.7,1.09,0.1,0.3,0,0.8,0,0.1,0,6
HK,Sara Katrín Gunnarsdóttir,2022/23,22,3.4,57.7,0.8,81.8,0.5,1.2,1.8,65.9,0.2,2.2,0.55,0.84,0.2,0.5,0,3,0,0.5,0,6.3
HK,Sara Katrín Gunnarsdóttir,2021/22,18,2.1,62.7,0.7,86.7,0.6,0.4,0.7,57.1,0.1,1.2,0.36,0.64,0.1,0.3,0,1.7,0.1,0.1,0,5.8
HK,Sara Katrín Gunnarsdóttir,2020/21,14,0.2,27.3,0,0,0.2,0,0,0,0,0.3,0,0,0,0.1,0,0.2,0,0.1,0,5
HK,Sara Katrín Gunnarsdóttir,2019/20,6,0.2,100,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.7,0,0,0,5.1
Valur,Sara Lind Fróðadóttir,2023/24,4,0.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1
IBV,Sara Margrét Örlygsdóttir,2023/24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
IBV,Sara Margrét Örlygsdóttir,2022/23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Fram,Sara Rún Gísladóttir,2023/24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Fram,Sara Rún Gísladóttir,2022/23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
IBV,Sara Sif Jónsdóttir,2021/22,15,0,0,0,0,0,0.1,0.1,100,0,0.1,1,1,0,0,0,0,0,0,0,5
IBV,Sara Sif Jónsdóttir,2020/21,6,0,0,0,0,0,0.2,0.2,100,0,0,0,0,0,0,0,0,0,0,0,5
IBV,Sara Sif Jónsdóttir,2018/19,16,0.1,20,0,0,0.1,0,0.1,0,0,0.1,0,1,0,0,0,0,0,0,0,5
IBV,Sara Sif Jónsdóttir,2017/18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
IBV,Selma Rut  Sigurbjörnsdóttir,2021/22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
IBV,Selma Rut  Sigurbjörnsdóttir,2020/21,3,0.7,66.7,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.3,0,0,0,5.2
IBV,Selma Rut  Sigurbjörnsdóttir,2019/20,7,0,0,0,0,0.1,0,0,0,0,0.3,0,0,0,0,0,0.1,0,0,0,5
KA/Thor,Selma Sól Ómarsdóttir,2023/24,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
KA/Thor,Selma Sól Ómarsdóttir,2022/23,7,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,5
Valur,Sigríður Hauksdóttir,2023/24,23,2.2,63.3,0,0,0.1,0.1,0.1,100,0,0.2,0.75,0.75,0.1,0.3,0,0.3,0,0.1,0,5.6
Valur,Sigríður Hauksdóttir,2022/23,26,1.5,59.1,0,100,0.1,0.1,0.1,100,0,0.3,0.29,0.29,0.2,0.2,0,0.2,0,0,0,5.4
HK,Sigríður Hauksdóttir,2020/21,14,4.9,75,0.9,86.7,0.1,0.4,0.5,83.3,0.1,0.6,0.56,0.67,0.3,1.3,0,1.6,0,0.5,0,6.8
HK,Sigríður Hauksdóttir,2019/20,19,4.4,70.6,0.7,77.8,0.5,0.2,0.3,66.7,0.1,0.5,0.44,0.67,0.5,0.9,0,1.6,0.2,0.4,0,6.6
HK,Sigríður Hauksdóttir,2018/19,20,3.3,62.3,1,76,0.3,0.2,0.3,66.7,0.1,0.4,0.57,0.86,0.2,0.3,0.1,0.3,0.1,0.4,0,5.9
Afturelding,Sigríður Björg Þorsteinsdóttir,2023/24,11,0.1,12.5,0,0,0,0,0.1,0,0.1,0.2,0,0.5,0,0.1,0,0.9,0.1,0.2,0,5
Selfoss,Sigríður Lilja Sigurðardóttir,2018/19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,5
Selfoss,Sigríður Lilja Sigurðardóttir,2017/18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,5.1
FH,Sigrún Jóhannsdóttir,2020/21,9,0.7,37.5,0,0,0.7,0.9,1.2,72.7,0.2,3.1,0.29,0.39,0.8,0.6,0.1,1.7,0.1,0.2,0,5.3
Haukar,Sigrún Jóhannsdóttir,2017/18,11,1.6,48.6,0,0,0.3,0.3,0.5,60,0.1,1.1,0.25,0.42,0.4,0.3,0,1.4,0.1,0,0,5.6
IR,Sigrún Ása Ásgrímsdóttir,2023/24,23,2.2,64.6,0,0,1.1,0.1,0.1,100,0,1,0.13,0.13,0.1,0.3,0,0.5,0.1,0.3,0,5.7
Stjarnan,Sigrún Ása Ásgrímsdóttir,2020/21,17,0.4,85.7,0,0,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0,0.1,0,5.1
Stjarnan,Sigrún Ása Ásgrímsdóttir,2019/20,18,1.2,68.8,0,0,0.7,0.1,0.1,100,0,0.7,0.08,0.08,0.2,0.1,0.1,0.6,0.1,0.4,0,5.4
Fram,Sigurbjörg Jóhannsdóttir,2018/19,17,1.4,50,0.1,50,0.1,2.1,2.6,81.4,0.2,1.1,1.84,2.26,0.1,0.2,0.2,0.6,0,0.1,0,5.8
Fram,Sigurbjörg Jóhannsdóttir,2017/18,15,2.9,68.8,0.8,80,0.3,1.9,2.4,80.6,0.1,1.5,1.32,1.64,0.6,0.3,0.1,1.1,0,0.1,0,6.4
HK,Sigurrós Hávarðardóttir,2020/21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
HK,Sigurrós Hávarðardóttir,2019/20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Afturelding,Silja Ísberg,2019/20,3,1.3,36.4,0,0,0.3,0,0,0,0,0.7,0,0,0.7,0.3,0,0.7,0,0,0,5.3
IBV,Sirrý Rúnarsdóttir,2019/20,4,0.3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1
KA/Thor,Sofie Soberg Larsen,2021/22,2,2,40,0,0,0,0,0,0,0.5,1,0,0,0,0,0,4,0,0,0,5.5
Haukar,Sonja Lind Sigsteinsdóttir,2023/24,29,2,57.3,0,0,0.2,0.2,0.3,62.5,0,0.5,0.36,0.57,0.2,0.1,0,0.8,0,0.1,0,5.6
Haukar,Sonja Lind Sigsteinsdóttir,2022/23,27,1.9,48.1,0,0,0.6,0.6,0.9,65.4,0,0.7,0.94,1.44,0.1,0.3,0,2.3,0.1,0.1,0,5.9
Stjarnan,Sonja Lind Sigsteinsdóttir,2021/22,23,0.6,43.3,0.1,100,0.1,0.1,0.1,75,0,0.2,0.6,0.8,0.2,0.1,0,0.6,0,0.2,0,5.2
Stjarnan,Sonja Lind Sigsteinsdóttir,2020/21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,5
Fram,Sóldís Rós Ragnarsdóttir,2023/24,23,0.3,33.3,0,0,0.1,0.3,0.4,66.7,0,0.4,0.67,1,0,0,0,0.3,0,0,0,5.1
Fram,Sóldís Rós Ragnarsdóttir,2022/23,12,0.3,100,0,0,0,0.1,0.1,100,0,0.1,1,1,0,0.1,0,0.1,0,0,0,5.1
Fram,Sóldís Rós Ragnarsdóttir,2021/22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
HK,Sóley Ívarsdóttir,2022/23,21,2.3,67.6,0,0,0.3,0,0.2,0,0,1.2,0,0.16,0.4,0.5,0,2.3,0.2,0.6,0,5.7
HK,Sóley Ívarsdóttir,2021/22,21,0.3,75,0,0,0.1,0,0,0,0,0.2,0.2,0.2,0.1,0,0,0.5,0.1,0.3,0,5.1
HK,Sóley Ívarsdóttir,2019/20,19,0.7,56,0,0,0.2,0.3,0.4,71.4,0,0.4,0.71,1,0.2,0.2,0.1,2.6,0,0.8,0,5.4
HK,Sóley Ívarsdóttir,2018/19,3,0.3,100,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2
Selfoss,Sólveig Erla Oddsdóttir,2018/19,2,0.5,50,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0,0,0,0,5
Selfoss,Sólveig Erla Oddsdóttir,2017/18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0,5
IR,Sólveig Lára Kjærnested,2023/24,2,0,0,0,0,0,1,1,100,0,0.5,2,2,0,0,0,0,0,0,0,5.2
KA/Thor,Sólveig Lára Kristjánsdóttir,2023/24,9,1,26.5,0,0,0.2,0.7,1.1,60,0.2,1.7,0.4,0.67,0.1,0.4,0.6,2,0,0.2,0,5.3
KA/Thor,Sólveig Lára Kristjánsdóttir,2022/23,3,0.3,16.7,0,0,0.3,0.7,1,66.7,0,0.3,2,3,0.3,0,0.3,1.3,0,0,0,5.3
KA/Thor,Sólveig Lára Kristjánsdóttir,2021/22,6,1.2,38.9,0,0,0.2,0,0.7,0,0,0.3,0,2,0.2,0.7,0.3,1.3,0,0.3,0,5.4
KA/Thor,Sólveig Lára Kristjánsdóttir,2020/21,16,1.9,42.3,0,0,0.3,1,2.1,48.5,0,1.3,0.8,1.65,0.2,0.4,0.6,1.4,0.1,0.3,0.1,5.7
Stjarnan,Sólveig Lára Kjærnested,2020/21,16,2.6,51.3,0.1,50,0.8,2.6,3.7,71.2,0.3,3.3,0.81,1.13,0.2,0.9,0.1,2.4,0.1,0.4,0,6.3
Stjarnan,Sólveig Lára Kjærnested,2019/20,18,2.8,63,0.7,81.3,0.4,2.8,4,69.9,0.4,2.2,1.31,1.87,0.1,0.8,0.1,3.8,0.2,0.3,0,6.8
KA/Thor,Sólveig Lára Kristjánsdóttir,2018/19,21,4.2,43.8,0,100,0.3,1.4,2.6,53.7,0.6,2.7,0.52,0.96,0.3,0.8,0.4,2.9,0.3,0.7,0,6.3
Stjarnan,Sólveig Lára Kjærnested,2017/18,10,3.5,59.3,0,0,0.4,1.5,1.9,78.9,0.2,1.5,1,1.27,0.6,0.8,0.1,0.8,0.1,0.1,0,6.5
Stjarnan,Stefanía Theodórsdóttir,2023/24,14,0.8,47.8,0,0,0.1,0.1,0.2,50,0,0.1,0.5,1,0.5,0.3,0,0.4,0,0.2,0,5.3
Stjarnan,Stefanía Theodórsdóttir,2022/23,24,1.6,73.1,0,100,0.1,0.3,0.3,85.7,0,0.2,1.2,1.4,0.1,0.5,0,0.4,0,0.1,0,5.6
Stjarnan,Stefanía Theodórsdóttir,2021/22,9,2.9,59.1,0,0,0.3,0,0,0,0,0.7,0,0,0.2,0.4,0,1.4,0.2,0.3,0,5.8
Stjarnan,Stefanía Theodórsdóttir,2020/21,7,0.9,54.5,0,0,0.1,0,0,0,0,0,0,0,0.3,0.7,0,0.1,0,0,0,5.4
Stjarnan,Stefanía Theodórsdóttir,2019/20,18,4.1,63.8,0,0,0.7,0.7,0.9,81.3,0.1,0.5,1.44,1.78,0.5,1.1,0.1,4.9,0.2,0.4,0,7
Stjarnan,Stefanía Theodórsdóttir,2018/19,21,2.7,61.3,0.1,50,0.2,0.4,0.5,75,0,0.5,0.82,1.09,0.2,0.8,0,1.8,0.1,0.4,0,6
Stjarnan,Stefanía Theodórsdóttir,2017/18,10,2.6,60.5,0.2,50,0.3,0.3,0.6,50,0.1,0.3,1,2,0.3,0.9,0,0.6,0.1,0,0,6
Afturelding,Stefanía Ósk Engilbertsdóttir,2023/24,21,2.1,64.7,0.4,69.2,0.6,0,0,0,0,0.4,0,0.11,0.1,0,0,0.1,0,0.1,0,5.7
Fram,Steinunn Björnsdóttir,2023/24,8,3,75,0,0,0.5,1.1,1.5,75,0,1.1,1,1.33,0.4,0.6,2.5,4.9,0.1,0.1,0,7.1
Fram,Steinunn Björnsdóttir,2022/23,22,4.9,73.8,0.4,64.3,1,1.3,1.6,82.4,0,0.9,1.4,1.7,0.5,1.1,2.2,4.6,0.1,0.3,0,7.7
Fram,Steinunn Björnsdóttir,2021/22,12,3,85.7,0,0,0.7,0.5,0.8,66.7,0.1,0.7,0.75,1.13,0.8,0.6,2.3,3,0.3,0.3,0,6.9
Fram,Steinunn Björnsdóttir,2020/21,13,3.5,82.1,0,0,0.9,0.9,1.1,85.7,0,0.8,1.09,1.27,0.5,1.1,2.2,2.7,0.1,0.4,0,7.1
Stjarnan,Steinunn Guðjónsdóttir,2019/20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Fram,Steinunn Björnsdóttir,2019/20,18,5.3,83.5,0,0,1.6,1.4,1.5,92.9,0,1,1.44,1.56,0.3,1.9,3.3,4.8,0.2,0.5,0,8.4
Fram,Steinunn Björnsdóttir,2018/19,26,5.3,76.2,0,100,1.3,1,1.3,79.4,0,1.1,0.93,1.17,0.2,1.5,1.8,4.7,0.2,0.8,0,7.8
Stjarnan,Steinunn Guðjónsdóttir,2018/19,21,0.4,50,0,0,0.1,0.1,0.1,100,0,0,0,0,0,0.1,0,0,0,0,0,5.1
Fram,Steinunn Björnsdóttir,2017/18,12,3.7,75.9,0,0,0.9,0.6,0.7,87.5,0.3,1.1,0.54,0.62,0.3,1.2,2.5,4,0.5,0.5,0,7.2
Afturelding,Steinunn Eva Óladóttir,2023/24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
HK,Stella Jónsdóttir,2022/23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Fram,Stella Sigurðardóttir,2021/22,27,0.9,75,0,0,0.2,0.3,0.5,60,0,0.3,1,1.67,0.2,0.7,1.4,3.6,0,0.4,0,5.8
Fram,Stella Sigurðardóttir,2020/21,10,0.7,87.5,0,0,0.1,0.4,0.6,66.7,0.3,0.3,1.33,2,0.3,0.7,0.4,1.5,0.1,0.4,0,5.5
IBV,Sunna Daðadóttir,2023/24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
IBV,Sunna Jónsdóttir,2023/24,26,4.6,54.5,0,0,0.9,1.9,3.6,53.8,0.8,2.6,0.75,1.39,0.4,0.8,0.7,2.8,0.2,0.1,0,7.1
IBV,Sunna Jónsdóttir,2022/23,29,4.6,53.6,0,0,0.9,2.6,3.8,68.5,0.6,2.4,1.09,1.59,0.4,1,1.4,3.9,0.2,0.3,0,7.4
IBV,Sunna Jónsdóttir,2021/22,27,5.1,52.1,0,0,1.2,3,4.6,65.9,1.1,3.1,0.98,1.48,0.6,0.9,1.2,4.1,0.1,0.3,0,7.7
IBV,Sunna Daðadóttir,2021/22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
IBV,Sunna Jónsdóttir,2020/21,17,3.7,48.5,0,0,0.9,1.5,2.5,60.5,0.3,2.1,0.74,1.23,0.2,0.8,0.9,4.4,0.2,0.2,0,6.8
IBV,Sunna Jónsdóttir,2019/20,18,4.6,51.9,0.1,100,0.9,1.9,2.8,66.7,0.3,1.9,1,1.5,0.7,0.9,1.7,5.3,0.1,0.8,0,7.2
IBV,Sunna Jónsdóttir,2018/19,24,2.5,44.1,0,0,0.6,1.8,2.9,60.9,0.3,2.4,0.74,1.21,0.2,0.4,0.6,3.9,0.1,0.2,0,6.3
KA/Thor,Sunna Katrín  Hreinsdóttir,2022/23,11,0.3,100,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,5.1
KA/Thor,Sunna Katrín  Hreinsdóttir,2021/22,12,0.1,33.3,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.1,0,0,0,5
KA/Thor,Sunna Katrín  Hreinsdóttir,2020/21,11,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,5
Afturelding,Susan Ines Gamboa,2023/24,21,2.9,59.4,0,50,0.5,1,1.3,75,0.1,1.5,0.66,0.88,0.5,1.6,1,2.3,0,0.7,0,6.4
KA/Thor,Svala Björk Svavarsdóttir,2022/23,9,0.7,30,0,0,0,0.1,0.2,50,0.3,1.2,0.09,0.18,0,0.1,0.2,0.8,0.1,0,0,5
KA/Thor,Svala Björk Svavarsdóttir,2020/21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
KA/Thor,Svala Björk Svavarsdóttir,2019/20,18,0.8,35,0,0,0.1,0.2,0.3,66.7,0,0.3,0.8,1.2,0.1,0.1,0,0.9,0,0.2,0,5.1
KA/Thor,Svala Björk Svavarsdóttir,2018/19,16,0.1,50,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.1,0,5
Fram,Svala Júlía Gunnarsdóttir,2023/24,17,0.5,75,0,0,0.1,0.1,0.1,100,0,0.2,0.25,0.25,0,0.1,0,0.5,0,0.1,0,5.2
Fram,Svala Júlía Gunnarsdóttir,2022/23,17,0.1,66.7,0,0,0,0.1,0.1,100,0,0,0,0,0,0,0,0.4,0,0,0,5.1
Fram,Svala Júlía Gunnarsdóttir,2021/22,27,0.4,58.8,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0.4,0,0,0,5.1
Fram,Svala Júlía Gunnarsdóttir,2020/21,7,0.1,20,0,0,0.3,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,5
Fram,Svala Júlía Gunnarsdóttir,2019/20,6,0.2,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Fram,Svala Júlía Gunnarsdóttir,2018/19,7,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,5
Fram,Svala Júlía Gunnarsdóttir,2017/18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Afturelding,Sylvía Björt Blöndal,2023/24,11,4,37,0,0,0.5,2.8,3.9,72.1,0.6,2.8,1,1.39,0.5,1,0.1,4,0.2,0.3,0.1,6.4
Afturelding,Sylvía Björt Blöndal,2021/22,21,5.7,41.7,0.4,75,0.6,2,3.7,54.5,0.8,2.9,0.7,1.28,0.6,1,0.2,3.7,0,0.7,0,6.7
FH,Sylvía Björt Blöndal,2020/21,7,1.6,44,0.3,100,0.1,0.6,0.7,80,0,0.7,0.8,1,0.1,0,0,0,0,0.1,0,5.3
IR,Sylvía Sigríður Jónsdóttir,2023/24,23,2,51.7,0.2,80,1.5,1.3,2.1,60.4,0.1,1.6,0.81,1.33,0.3,0.4,0,3.3,0.2,0.3,0,6.2
Fram,Tamara Jovicevic,2022/23,8,3.5,49.1,0.5,57.1,0,1.3,2.3,55.6,0,0.8,1.67,3,0.1,0.1,0.1,0.5,0,0.4,0,5.9
HK,Telma Medos,2021/22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
KA/Thor,Telma Lísa Elmarsdóttir,2023/24,21,1.2,49,0,0,0.2,1.3,2.3,56,0.1,1.1,1.22,2.17,0.2,0.3,0.4,2,0.1,0.3,0,5.8
KA/Thor,Telma Lísa Elmarsdóttir,2022/23,22,0.2,35.7,0,0,0,0.1,0.3,37.5,0.1,0.5,0.25,0.67,0.1,0.2,0,1,0,0.3,0,5.1
KA/Thor,Telma Lísa Elmarsdóttir,2021/22,6,0.3,50,0.2,100,0.2,0,0.2,0,0,0.2,0,1,0,0.2,0,0.2,0,0,0,5.1
KA/Thor,Telma Lísa Elmarsdóttir,2020/21,8,0.1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
KA/Thor,Telma Lísa Elmarsdóttir,2019/20,10,0.6,50,0,0,0,0.1,0.3,33.3,0,0.2,0.5,1.5,0,0,0,0.1,0,0,0,5.1
