timabil,dags,heima,gestir,stig_heima,stig_gestir,leikmenn_heima,leikmenn_gestir
2017,2016-09-29T19:30:00Z,Haukar,Fram,37,41,Einar Ólafur Vilmundarson (Markmaður);Giedrius Morkunas (Markmaður);Janus Daði Smárason;Adam Haukur Baumruk;Brynjólfur Snær Brynjólfsson;Þórður Rafn Guðmundsson;Elías Már Halldórsson;Guðmundur Árni Ólafsson;Heimir Óli Heimisson;Daníel Þór Ingason;Brimir Björnsson;Jón Þorbjörn Jóhannsson;Andri Heimir Friðriksson;Hákon Daði Styrmisson,Valtýr Már Hákonarson (Markmaður);Viktor Gísli Hallgrímsson (Markmaður);Þorgeir Bjarki Davíðsson;Ragnar Þór Kjartansson;Valdimar Sigurðsson;Sigurður Örn Þorsteinsson;Bjartur Guðmundsson;Davíð Stefán Reynisson;Róbert Árni Guðmundsson;Elías Bóasson;Þorsteinn Gauti Hjálmarsson;Andri Þór Helgason;Lúðvík Thorberg B Arnkelsson;Arnar Birkir Hálfdánsson
2017,2016-10-01T15:00:00Z,Selfoss,Akureyri,29,32,Helgi Hlynsson (Markmaður);Grétar Ari Guðjónsson (Markmaður);Guðjón Ágústsson;Hergeir Grímsson;Árni Guðmundsson;Magnús Öder Einarsson;Elvar Örn Jónsson;Sverrir Pálsson;Teitur Örn Einarsson;Andri Már Sveinsson;Einar Sverrisson;Haukur Þrastarson;Eyvindur Hrannar Gunnarsson;Alexander Már Egan,Tomas Olason (Markmaður);Arnar Þór Fylkisson (Markmaður);Andri Snær Stefánsson;Patrekur Stefánsson;Hafþór Már Vignisson;Arnór Þorri Þorsteinsson;Friðrik Svavarsson;Arnþór Gylfi Finnsson;Kristján Orri Jóhannsson;Róbert Sigurðarson;Sigþór Árni Heimisson;Karolis Stropus;Brynjar Hólm Grétarsson;Mindaugas Dumcius
2017,2016-10-01T16:00:00Z,Grótta,Valur,23,26,Lárus Helgi Ólafsson (Markmaður);Lárus Gunnarsson (Markmaður);Júlíus Þórir Stefánsson;Finnur Ingi Stefánsson;Árni Benedikt Árnason;Aron Dagur Pálsson;Leonharð Þorgeir Harðarson;Nökkvi Dan Elliðason;Elvar Friðriksson;Þórir Bjarni Traustason;Vilhjálmur Geir Hauksson;Þráinn Orri Jónsson;Hannes Grimm;Kristján Þór Karlsson,Sigurður Ingiberg Ólafsson (Markmaður);Hlynur Morthens (Markmaður);Orri Freyr Gíslason;Atli Karl Bachmann;Heiðar Þór Aðalsteinsson;Atli Már Báruson;Vignir Stefánsson;Josip Juric Gric;Bjarni Ófeigur Valdimarsson;Alexander Örn Júlíusson;Sveinn Aron Sveinsson;Ýmir Örn Gíslason;Anton Rúnarsson;Sigurvin Jarl Ármannsson
2017,2016-10-05T19:00:00Z,Akureyri,Haukar,26,29,Tomas Olason (Markmaður);Arnar Þór Fylkisson (Markmaður);Andri Snær Stefánsson;Patrekur Stefánsson;Birkir Guðlaugsson;Hafþór Már Vignisson;Friðrik Svavarsson;Arnþór Gylfi Finnsson;Kristján Orri Jóhannsson;Róbert Sigurðarson;Sigþór Árni Heimisson;Karolis Stropus;Brynjar Hólm Grétarsson;Mindaugas Dumcius,Einar Ólafur Vilmundarson (Markmaður);Giedrius Morkunas (Markmaður);Janus Daði Smárason;Adam Haukur Baumruk;Brynjólfur Snær Brynjólfsson;Þórður Rafn Guðmundsson;Elías Már Halldórsson;Guðmundur Árni Ólafsson;Heimir Óli Heimisson;Daníel Þór Ingason;Brimir Björnsson;Jón Þorbjörn Jóhannsson;Andri Heimir Friðriksson;Hákon Daði Styrmisson
2017,2016-10-05T19:30:00Z,FH,Selfoss,32,36,Birkir Fannar Bragason (Markmaður);Ágúst Elí Björgvinsson (Markmaður);Ágúst Birgisson;Óðinn Þór Ríkharðsson;Gísli Þorgeir Kristjánsson;Hallur Kristinn Þorsteinsson;Ísak Rafnsson;Jóhann Karl Reynisson;Einar Rafn Eiðsson;Jóhann Birgir Ingvarsson;Jakob Martin Ásgeirsson;Jón Bjarni Ólafsson;Arnar Freyr Ársælsson;Þorgeir Björnsson,Helgi Hlynsson (Markmaður);Grétar Ari Guðjónsson (Markmaður);Guðjón Ágústsson;Hergeir Grímsson;Guðni Ingvarsson;Árni Guðmundsson;Magnús Öder Einarsson;Elvar Örn Jónsson;Sverrir Pálsson;Andri Már Sveinsson;Einar Sverrisson;Haukur Þrastarson;Eyvindur Hrannar Gunnarsson;Alexander Már Egan
2017,2016-10-05T19:30:00Z,Valur,Fram,31,25,Sigurður Ingiberg Ólafsson (Markmaður);Hlynur Morthens (Markmaður);Orri Freyr Gíslason;Atli Karl Bachmann;Heiðar Þór Aðalsteinsson;Atli Már Báruson;Vignir Stefánsson;Josip Juric Gric;Bjarni Ófeigur Valdimarsson;Alexander Örn Júlíusson;Sveinn Aron Sveinsson;Ýmir Örn Gíslason;Anton Rúnarsson;Sigurvin Jarl Ármannsson,Valtýr Már Hákonarson (Markmaður);Daníel Þór Guðmundsson (Markmaður);Viktor Gísli Hallgrímsson (Markmaður);Þorgeir Bjarki Davíðsson;Ragnar Þór Kjartansson;Valdimar Sigurðsson;Sigurður Örn Þorsteinsson;Bjartur Guðmundsson;Davíð Stefán Reynisson;Elías Bóasson;Þorsteinn Gauti Hjálmarsson;Andri Björn Ómarsson;Andri Þór Helgason;Arnar Birkir Hálfdánsson
2017,2016-10-06T18:00:00Z,Grótta,ÍBV,18,26,Lárus Helgi Ólafsson (Markmaður);Lárus Gunnarsson (Markmaður);Júlíus Þórir Stefánsson;Finnur Ingi Stefánsson;Árni Benedikt Árnason;Aron Dagur Pálsson;Leonharð Þorgeir Harðarson;Nökkvi Dan Elliðason;Elvar Friðriksson;Þórir Bjarni Traustason;Pétur Árni Hauksson;Vilhjálmur Geir Hauksson;Þráinn Orri Jónsson;Hannes Grimm,Kolbeinn Aron Ingibjargarson (Markmaður);Andri Ísak Sigfússon (Markmaður);Agnar Smári Jónsson;Dagur Arnarsson;Sigurbergur Sveinsson;Brynjar Karl Óskarsson;Darri Viktor Gylfason;Sindri Haraldsson;Elliði Snær Viðarsson;Friðrik Hólm Jónsson;Theodór Sigurbjörnsson;Ágúst Emil Grétarsson;Kári Kristján Kristjánsson;Grétar Þór Eyþórsson
2017,2016-10-08T14:00:00Z,Stjarnan,Afturelding,22,27,Ólafur Rafn Gíslason (Markmaður);Sveinbjörn Pétursson (Markmaður);Ari Pétursson;Stefán Darri Þórsson;Hjálmtýr Alfreðsson;Sverrir Eyjólfsson;Garðar Benedikt Sigurjónsson;Gunnar Valdimar Johnsen;Brynjar Jökull Guðmundsson;Ari Magnús Þorgeirsson;Andri Hjartar Grétarsson;Starri Friðriksson;Guðmundur Sigurður Guðmundsson;Finnur Jónsson,Davíð Hlíðdal Svansson (Markmaður);Sölvi Ólafsson (Markmaður);Jón Heiðar Gunnarsson;Elvar Ásgeirsson;Árni Bragi Eyjólfsson;Unnar Arnarsson;Birkir Benediktsson;Gunnar Kristinn Þórsson;Gestur Ólafur Ingvarsson;Kristinn Hrannar Bjarkason;Guðni Már Kristinsson;Mikk Pinnonen;Kristófer Andri Daðason;Bjarki Þór Kristinsson
2017,2016-10-12T19:30:00Z,Haukar,FH,24,28,Einar Ólafur Vilmundarson (Markmaður);Giedrius Morkunas (Markmaður);Janus Daði Smárason;Adam Haukur Baumruk;Brynjólfur Snær Brynjólfsson;Þórður Rafn Guðmundsson;Elías Már Halldórsson;Guðmundur Árni Ólafsson;Heimir Óli Heimisson;Daníel Þór Ingason;Brimir Björnsson;Jón Þorbjörn Jóhannsson;Andri Heimir Friðriksson;Hákon Daði Styrmisson,Arnar Pétursson (Markmaður);Ágúst Elí Björgvinsson (Markmaður);Ágúst Birgisson;Óðinn Þór Ríkharðsson;Gísli Þorgeir Kristjánsson;Ásbjörn Friðriksson;Eyþór Örn Ólafsson;Jóhann Karl Reynisson;Einar Rafn Eiðsson;Jóhann Birgir Ingvarsson;Jakob Martin Ásgeirsson;Jón Bjarni Ólafsson;Arnar Freyr Ársælsson;Þorgeir Björnsson
2017,2016-10-13T19:30:00Z,Afturelding,Grótta,27,26,Davíð Hlíðdal Svansson (Markmaður);Sölvi Ólafsson (Markmaður);Jón Heiðar Gunnarsson;Unnar Arnarsson;Elvar Ásgeirsson;Árni Bragi Eyjólfsson;Böðvar Páll Ásgeirsson;Gunnar Kristinn Þórsson;Gestur Ólafur Ingvarsson;Kristinn Hrannar Bjarkason;Birkir Benediktsson;Guðni Már Kristinsson;Mikk Pinnonen;Kristófer Andri Daðason,Lárus Helgi Ólafsson (Markmaður);Lárus Gunnarsson (Markmaður);Júlíus Þórir Stefánsson;Finnur Ingi Stefánsson;Árni Benedikt Árnason;Aron Dagur Pálsson;Leonharð Þorgeir Harðarson;Nökkvi Dan Elliðason;Elvar Friðriksson;Þórir Bjarni Traustason;Vilhjálmur Geir Hauksson;Þráinn Orri Jónsson;Hannes Grimm;Kristján Þór Karlsson
2017,2016-10-13T19:30:00Z,Selfoss,Stjarnan,24,25,Helgi Hlynsson (Markmaður);Grétar Ari Guðjónsson (Markmaður);Guðjón Ágústsson;Hergeir Grímsson;Guðni Ingvarsson;Örn Þrastarson;Magnús Öder Einarsson;Elvar Örn Jónsson;Sverrir Pálsson;Andri Már Sveinsson;Einar Sverrisson;Haukur Þrastarson;Eyvindur Hrannar Gunnarsson;Alexander Már Egan,Ólafur Rafn Gíslason (Markmaður);Sveinbjörn Pétursson (Markmaður);Ari Pétursson;Stefán Darri Þórsson;Hjálmtýr Alfreðsson;Sverrir Eyjólfsson;Garðar Benedikt Sigurjónsson;Hrannar Bragi Eyjólfsson;Brynjar Jökull Guðmundsson;Ari Magnús Þorgeirsson;Andri Hjartar Grétarsson;Starri Friðriksson;Guðmundur Sigurður Guðmundsson;Finnur Jónsson
2017,2016-10-15T16:00:00Z,Fram,Akureyri,29,28,Valtýr Már Hákonarson (Markmaður);Viktor Gísli Hallgrímsson (Markmaður);Þorgeir Bjarki Davíðsson;Valdimar Sigurðsson;Sigurður Örn Þorsteinsson;Bjartur Guðmundsson;Davíð Stefán Reynisson;Róbert Árni Guðmundsson;Elías Bóasson;Þorsteinn Gauti Hjálmarsson;Andri Björn Ómarsson;Andri Þór Helgason;Lúðvík Thorberg B Arnkelsson;Arnar Birkir Hálfdánsson,Tomas Olason (Markmaður);Arnar Þór Fylkisson (Markmaður);Andri Snær Stefánsson;Patrekur Stefánsson;Garðar Már Jónsson;Ingimundur Ingimundarson;Friðrik Svavarsson;Arnþór Gylfi Finnsson;Kristján Orri Jóhannsson;Róbert Sigurðarson;Sigþór Árni Heimisson;Karolis Stropus;Brynjar Hólm Grétarsson;Mindaugas Dumcius
2017,2016-10-16T16:00:00Z,ÍBV,Valur,27,30,Kolbeinn Aron Ingibjargarson (Markmaður);Andri Ísak Sigfússon (Markmaður);Magnús Stefánsson;Agnar Smári Jónsson;Dagur Arnarsson;Sigurbergur Sveinsson;Brynjar Karl Óskarsson;Sindri Haraldsson;Elliði Snær Viðarsson;Friðrik Hólm Jónsson;Theodór Sigurbjörnsson;Ágúst Emil Grétarsson;Kári Kristján Kristjánsson;Grétar Þór Eyþórsson,Sigurður Ingiberg Ólafsson (Markmaður);Hlynur Morthens (Markmaður);Orri Freyr Gíslason;Atli Karl Bachmann;Heiðar Þór Aðalsteinsson;Atli Már Báruson;Vignir Stefánsson;Josip Juric Gric;Bjarni Ófeigur Valdimarsson;Alexander Örn Júlíusson;Sveinn Aron Sveinsson;Ýmir Örn Gíslason;Anton Rúnarsson;Sigurvin Jarl Ármannsson
2017,2016-10-20T18:30:00Z,ÍBV,Afturelding,26,27,Kolbeinn Aron Ingibjargarson (Markmaður);Andri Ísak Sigfússon (Markmaður);Daníel Örn Griffin;Magnús Stefánsson;Agnar Smári Jónsson;Dagur Arnarsson;Sigurbergur Sveinsson;Brynjar Karl Óskarsson;Elliði Snær Viðarsson;Friðrik Hólm Jónsson;Theodór Sigurbjörnsson;Ágúst Emil Grétarsson;Kári Kristján Kristjánsson;Grétar Þór Eyþórsson,Davíð Hlíðdal Svansson (Markmaður);Sölvi Ólafsson (Markmaður);Jón Heiðar Gunnarsson;Elvar Ásgeirsson;Unnar Arnarsson;Árni Bragi Eyjólfsson;Hrafn Ingvarsson;Gunnar Kristinn Þórsson;Gestur Ólafur Ingvarsson;Kristinn Hrannar Bjarkason;Birkir Benediktsson;Guðni Már Kristinsson;Kristófer Andri Daðason;Bjarki Þór Kristinsson
2017,2016-10-20T19:30:00Z,Stjarnan,Haukar,28,33,Ólafur Rafn Gíslason (Markmaður);Sveinbjörn Pétursson (Markmaður);Ari Pétursson;Stefán Darri Þórsson;Hjálmtýr Alfreðsson;Sverrir Eyjólfsson;Garðar Benedikt Sigurjónsson;Hrannar Bragi Eyjólfsson;Brynjar Jökull Guðmundsson;Ari Magnús Þorgeirsson;Andri Hjartar Grétarsson;Starri Friðriksson;Guðmundur Sigurður Guðmundsson;Finnur Jónsson,Einar Ólafur Vilmundarson (Markmaður);Giedrius Morkunas (Markmaður);Janus Daði Smárason;Adam Haukur Baumruk;Brynjólfur Snær Brynjólfsson;Þórður Rafn Guðmundsson;Elías Már Halldórsson;Guðmundur Árni Ólafsson;Heimir Óli Heimisson;Daníel Þór Ingason;Brimir Björnsson;Jón Þorbjörn Jóhannsson;Andri Heimir Friðriksson;Orri Freyr Þorkelsson
2017,2016-10-20T19:30:00Z,Grótta,Selfoss,28,29,Lárus Helgi Ólafsson (Markmaður);Lárus Gunnarsson (Markmaður);Júlíus Þórir Stefánsson;Finnur Ingi Stefánsson;Árni Benedikt Árnason;Aron Dagur Pálsson;Leonharð Þorgeir Harðarson;Nökkvi Dan Elliðason;Elvar Friðriksson;Þórir Bjarni Traustason;Vilhjálmur Geir Hauksson;Þráinn Orri Jónsson;Hannes Grimm;Kristján Þór Karlsson,Helgi Hlynsson (Markmaður);Grétar Ari Guðjónsson (Markmaður);Guðjón Ágústsson;Hergeir Grímsson;Guðni Ingvarsson;Magnús Öder Einarsson;Elvar Örn Jónsson;Sverrir Pálsson;Árni Steinn Steinþórsson;Teitur Örn Einarsson;Andri Már Sveinsson;Einar Sverrisson;Eyvindur Hrannar Gunnarsson;Alexander Már Egan
2017,2016-10-20T19:30:00Z,FH,Fram,29,28,Birkir Fannar Bragason (Markmaður);Arnar Pétursson (Markmaður);Ágúst Elí Björgvinsson (Markmaður);Ágúst Birgisson;Óðinn Þór Ríkharðsson;Gísli Þorgeir Kristjánsson;Ásbjörn Friðriksson;Einar Rafn Eiðsson;Jóhann Birgir Ingvarsson;Halldór Ingi Jónasson;Jakob Martin Ásgeirsson;Jón Bjarni Ólafsson;Arnar Freyr Ársælsson;Þorgeir Björnsson,Valtýr Már Hákonarson (Markmaður);Viktor Gísli Hallgrímsson (Markmaður);Þorgeir Bjarki Davíðsson;Ragnar Þór Kjartansson;Valdimar Sigurðsson;Sigurður Örn Þorsteinsson;Bjartur Guðmundsson;Davíð Stefán Reynisson;Róbert Árni Guðmundsson;Elías Bóasson;Þorsteinn Gauti Hjálmarsson;Andri Þór Helgason;Lúðvík Thorberg B Arnkelsson;Arnar Birkir Hálfdánsson
2017,2016-10-22T16:00:00Z,Valur,Akureyri,24,22,Sigurður Ingiberg Ólafsson (Markmaður);Hlynur Morthens (Markmaður);Orri Freyr Gíslason;Atli Karl Bachmann;Alexander Jón Másson;Atli Már Báruson;Vignir Stefánsson;Josip Juric Gric;Bjarni Ófeigur Valdimarsson;Alexander Örn Júlíusson;Sveinn Aron Sveinsson;Ýmir Örn Gíslason;Anton Rúnarsson;Sigurvin Jarl Ármannsson,Tomas Olason (Markmaður);Arnar Þór Fylkisson (Markmaður);Andri Snær Stefánsson;Patrekur Stefánsson;Garðar Már Jónsson;Birkir Guðlaugsson;Friðrik Svavarsson;Arnþór Gylfi Finnsson;Kristján Orri Jóhannsson;Róbert Sigurðarson;Sigþór Árni Heimisson;Karolis Stropus;Brynjar Hólm Grétarsson;Mindaugas Dumcius
2017,2016-10-27T19:00:00Z,Akureyri,FH,24,24,Tomas Olason (Markmaður);Arnar Þór Fylkisson (Markmaður);Andri Snær Stefánsson;Patrekur Stefánsson;Garðar Már Jónsson;Birkir Guðlaugsson;Friðrik Svavarsson;Arnþór Gylfi Finnsson;Kristján Orri Jóhannsson;Róbert Sigurðarson;Sigþór Árni Heimisson;Karolis Stropus;Brynjar Hólm Grétarsson;Mindaugas Dumcius,Birkir Fannar Bragason (Markmaður);Ágúst Elí Björgvinsson (Markmaður);Ágúst Birgisson;Óðinn Þór Ríkharðsson;Gísli Þorgeir Kristjánsson;Ísak Rafnsson;Jóhann Karl Reynisson;Einar Rafn Eiðsson;Jóhann Birgir Ingvarsson;Halldór Ingi Jónasson;Jakob Martin Ásgeirsson;Jón Bjarni Ólafsson;Arnar Freyr Ársælsson;Þorgeir Björnsson
2017,2016-10-27T19:30:00Z,Afturelding,Valur,25,23,Davíð Hlíðdal Svansson (Markmaður);Sölvi Ólafsson (Markmaður);Jón Heiðar Gunnarsson;Elvar Ásgeirsson;Unnar Arnarsson;Árni Bragi Eyjólfsson;Hrafn Ingvarsson;Gunnar Kristinn Þórsson;Gestur Ólafur Ingvarsson;Kristinn Hrannar Bjarkason;Birkir Benediktsson;Guðni Már Kristinsson;Kristófer Andri Daðason;Bjarki Þór Kristinsson,Sigurður Ingiberg Ólafsson (Markmaður);Hlynur Morthens (Markmaður);Orri Freyr Gíslason;Atli Karl Bachmann;Þorgils Jón Svölu Baldursson;Atli Már Báruson;Vignir Stefánsson;Josip Juric Gric;Bjarni Ófeigur Valdimarsson;Alexander Örn Júlíusson;Sveinn Aron Sveinsson;Anton Rúnarsson;Ýmir Örn Gíslason;Sigurvin Jarl Ármannsson
2017,2016-10-27T19:30:00Z,Selfoss,ÍBV,38,32,Helgi Hlynsson (Markmaður);Grétar Ari Guðjónsson (Markmaður);Guðjón Ágústsson;Hergeir Grímsson;Guðni Ingvarsson;Árni Guðmundsson;Magnús Öder Einarsson;Elvar Örn Jónsson;Sverrir Pálsson;Teitur Örn Einarsson;Andri Már Sveinsson;Einar Sverrisson;Eyvindur Hrannar Gunnarsson;Alexander Már Egan,Kolbeinn Aron Ingibjargarson (Markmaður);Andri Ísak Sigfússon (Markmaður);Magnús Stefánsson;Agnar Smári Jónsson;Dagur Arnarsson;Sigurbergur Sveinsson;Brynjar Karl Óskarsson;Daníel Örn Griffin;Elliði Snær Viðarsson;Friðrik Hólm Jónsson;Theodór Sigurbjörnsson;Ágúst Emil Grétarsson;Kári Kristján Kristjánsson;Grétar Þór Eyþórsson
2017,2016-10-27T19:30:00Z,Fram,Stjarnan,31,27,Valtýr Már Hákonarson (Markmaður);Viktor Gísli Hallgrímsson (Markmaður);Þorgeir Bjarki Davíðsson;Valdimar Sigurðsson;Sigurður Örn Þorsteinsson;Bjartur Guðmundsson;Davíð Stefán Reynisson;Elías Bóasson;Guðjón Andri Jónsson;Þorsteinn Gauti Hjálmarsson;Andri Björn Ómarsson;Andri Þór Helgason;Lúðvík Thorberg B Arnkelsson;Arnar Birkir Hálfdánsson,Ólafur Rafn Gíslason (Markmaður);Sveinbjörn Pétursson (Markmaður);Hörður Kristinn Örvarsson;Ari Pétursson;Hjálmtýr Alfreðsson;Sverrir Eyjólfsson;Garðar Benedikt Sigurjónsson;Hrannar Bragi Eyjólfsson;Brynjar Jökull Guðmundsson;Ari Magnús Þorgeirsson;Andri Hjartar Grétarsson;Starri Friðriksson;Guðmundur Sigurður Guðmundsson;Stefán Darri Þórsson
2017,2016-10-29T16:00:00Z,Haukar,Grótta,34,32,Einar Ólafur Vilmundarson (Markmaður);Giedrius Morkunas (Markmaður);Janus Daði Smárason;Adam Haukur Baumruk;Brynjólfur Snær Brynjólfsson;Þórður Rafn Guðmundsson;Elías Már Halldórsson;Guðmundur Árni Ólafsson;Heimir Óli Heimisson;Daníel Þór Ingason;Brimir Björnsson;Jón Þorbjörn Jóhannsson;Andri Heimir Friðriksson;Orri Freyr Þorkelsson,Lárus Helgi Ólafsson (Markmaður);Lárus Gunnarsson (Markmaður);Júlíus Þórir Stefánsson;Finnur Ingi Stefánsson;Árni Benedikt Árnason;Aron Dagur Pálsson;Leonharð Þorgeir Harðarson;Jóhann Kaldal Jóhannsson;Elvar Friðriksson;Þórir Bjarni Traustason;Pétur Árni Hauksson;Þráinn Orri Jónsson;Hannes Grimm;Hlynur Rafn Guðmundsson
2017,2016-11-10T18:00:00Z,Haukar,ÍBV,32,24,Grétar Ari Guðjónsson (Markmaður);Giedrius Morkunas (Markmaður);Janus Daði Smárason;Adam Haukur Baumruk;Þórður Rafn Guðmundsson;Elías Már Halldórsson;Guðmundur Árni Ólafsson;Heimir Óli Heimisson;Daníel Þór Ingason;Brimir Björnsson;Jón Þorbjörn Jóhannsson;Aron Gauti Óskarsson;Andri Heimir Friðriksson;Orri Freyr Þorkelsson,Kolbeinn Aron Ingibjargarson (Markmaður);Haukur Jónsson (Markmaður);Magnús Stefánsson;Agnar Smári Jónsson;Dagur Arnarsson;Sigurbergur Sveinsson;Brynjar Karl Óskarsson;Daníel Örn Griffin;Elliði Snær Viðarsson;Friðrik Hólm Jónsson;Theodór Sigurbjörnsson;Ágúst Emil Grétarsson;Kári Kristján Kristjánsson;Grétar Þór Eyþórsson
2017,2016-11-10T19:00:00Z,Akureyri,Stjarnan,24,20,Tomas Olason (Markmaður);Arnar Þór Fylkisson (Markmaður);Andri Snær Stefánsson;Patrekur Stefánsson;Garðar Már Jónsson;Ihor Kopyshynskyi;Birkir Guðlaugsson;Arnór Þorri Þorsteinsson;Friðrik Svavarsson;Arnþór Gylfi Finnsson;Kristján Orri Jóhannsson;Róbert Sigurðarson;Karolis Stropus;Mindaugas Dumcius,Ólafur Rafn Gíslason (Markmaður);Sveinbjörn Pétursson (Markmaður);Ari Pétursson;Stefán Darri Þórsson;Hjálmtýr Alfreðsson;Sverrir Eyjólfsson;Garðar Benedikt Sigurjónsson;Eyþór Már Magnússon;Gunnar Valdimar Johnsen;Brynjar Jökull Guðmundsson;Ari Magnús Þorgeirsson;Andri Hjartar Grétarsson;Starri Friðriksson;Guðmundur Sigurður Guðmundsson
2017,2016-11-10T19:30:00Z,Fram,Grótta,29,30,Valtýr Már Hákonarson (Markmaður);Viktor Gísli Hallgrímsson (Markmaður);Þorgeir Bjarki Davíðsson;Valdimar Sigurðsson;Sigurður Örn Þorsteinsson;Bjartur Guðmundsson;Davíð Stefán Reynisson;Elías Bóasson;Guðjón Andri Jónsson;Þorsteinn Gauti Hjálmarsson;Andri Björn Ómarsson;Andri Þór Helgason;Lúðvík Thorberg B Arnkelsson;Arnar Birkir Hálfdánsson,Lárus Helgi Ólafsson (Markmaður);Lárus Gunnarsson (Markmaður);Júlíus Þórir Stefánsson;Finnur Ingi Stefánsson;Árni Benedikt Árnason;Aron Dagur Pálsson;Leonharð Þorgeir Harðarson;Elvar Friðriksson;Þórir Bjarni Traustason;Pétur Árni Hauksson;Vilhjálmur Geir Hauksson;Þráinn Orri Jónsson;Hannes Grimm;Kristján Þór Karlsson
2017,2016-11-10T19:30:00Z,Valur,FH,30,29,Sigurður Ingiberg Ólafsson (Markmaður);Hlynur Morthens (Markmaður);Orri Freyr Gíslason;Atli Karl Bachmann;Þorgils Jón Svölu Baldursson;Atli Már Báruson;Vignir Stefánsson;Josip Juric Gric;Bjarni Ófeigur Valdimarsson;Alexander Örn Júlíusson;Sveinn Aron Sveinsson;Ýmir Örn Gíslason;Anton Rúnarsson;Sigurvin Jarl Ármannsson,Birkir Fannar Bragason (Markmaður);Ágúst Elí Björgvinsson (Markmaður);Ágúst Birgisson;Óðinn Þór Ríkharðsson;Gísli Þorgeir Kristjánsson;Ísak Rafnsson;Jóhann Karl Reynisson;Einar Rafn Eiðsson;Jóhann Birgir Ingvarsson;Halldór Ingi Jónasson;Jakob Martin Ásgeirsson;Jón Bjarni Ólafsson;Arnar Freyr Ársælsson;Þorgeir Björnsson
2017,2016-11-10T19:30:00Z,Selfoss,Afturelding,32,25,Helgi Hlynsson (Markmaður);Einar Ólafur Vilmundarson (Markmaður);Guðjón Ágústsson;Hergeir Grímsson;Guðni Ingvarsson;Magnús Öder Einarsson;Elvar Örn Jónsson;Sverrir Pálsson;Teitur Örn Einarsson;Andri Már Sveinsson;Einar Sverrisson;Haukur Þrastarson;Eyvindur Hrannar Gunnarsson;Alexander Már Egan,Kristófer Fannar Guðmundsson (Markmaður);Davíð Hlíðdal Svansson (Markmaður);Sölvi Ólafsson (Markmaður);Jón Heiðar Gunnarsson;Unnar Arnarsson;Elvar Ásgeirsson;Árni Bragi Eyjólfsson;Gunnar Kristinn Þórsson;Gestur Ólafur Ingvarsson;Kristinn Hrannar Bjarkason;Birkir Benediktsson;Guðni Már Kristinsson;Kristófer Andri Daðason;Bjarki Þór Kristinsson
2017,2016-11-13T16:00:00Z,Afturelding,Haukar,17,35,Kristófer Fannar Guðmundsson (Markmaður);Davíð Hlíðdal Svansson (Markmaður);Jón Heiðar Gunnarsson;Unnar Arnarsson;Elvar Ásgeirsson;Gísli Jörgen Gíslason;Árni Bragi Eyjólfsson;Hrafn Ingvarsson;Gunnar Kristinn Þórsson;Gestur Ólafur Ingvarsson;Kristinn Hrannar Bjarkason;Guðni Már Kristinsson;Kristófer Andri Daðason;Bjarki Þór Kristinsson,Grétar Ari Guðjónsson (Markmaður);Giedrius Morkunas (Markmaður);Janus Daði Smárason;Adam Haukur Baumruk;Þórður Rafn Guðmundsson;Elías Már Halldórsson;Guðmundur Árni Ólafsson;Heimir Óli Heimisson;Daníel Þór Ingason;Brimir Björnsson;Jón Þorbjörn Jóhannsson;Aron Gauti Óskarsson;Andri Heimir Friðriksson;Orri Freyr Þorkelsson
2017,2016-11-13T16:00:00Z,Grótta,Akureyri,18,21,Lárus Helgi Ólafsson (Markmaður);Lárus Gunnarsson (Markmaður);Júlíus Þórir Stefánsson;Finnur Ingi Stefánsson;Árni Benedikt Árnason;Aron Dagur Pálsson;Leonharð Þorgeir Harðarson;Elvar Friðriksson;Þórir Bjarni Traustason;Pétur Árni Hauksson;Vilhjálmur Geir Hauksson;Þráinn Orri Jónsson;Hannes Grimm;Kristján Þór Karlsson,Tomas Olason (Markmaður);Arnar Þór Fylkisson (Markmaður);Andri Snær Stefánsson;Patrekur Stefánsson;Garðar Már Jónsson;Ihor Kopyshynskyi;Arnór Þorri Þorsteinsson;Birkir Guðlaugsson;Friðrik Svavarsson;Arnþór Gylfi Finnsson;Kristján Orri Jóhannsson;Róbert Sigurðarson;Karolis Stropus;Mindaugas Dumcius
